ln_a,Q,H,Q_prime,H_prime,D_s,Xi_s,W_s,scaled_constraint_residual
2.601921155083271597e-01,1.137458962918290739e+00,1.131225209898814921e+00,-5.960905535753112383e-02,-2.838897409054407794e-01,1.200890242005651487e+01,1.290586593517802250e+01,1.382866063483921604e+00,1.952404706636940686e-14
2.604799386449514476e-01,1.137441806317575077e+00,1.131143530144737896e+00,-5.960722021955847799e-02,-2.836793500480244146e-01,1.199749120413288672e+01,1.289446574644686905e+01,1.382710564315026147e+00,1.231175087873429513e-14
2.607677617815756799e-01,1.137424650242236268e+00,1.131061910922458891e+00,-5.960540464111292736e-02,-2.834691228662633566e-01,1.198608633257695999e+01,1.288307189032854616e+01,1.382555191763102709e+00,2.214992131560674583e-14
2.610555849181999677e-01,1.137407494686645926e+00,1.130980352184882687e+00,-5.960360864095749778e-02,-2.832590592690170106e-01,1.197468780179603520e+01,1.287168436324199838e+01,1.382399945732227353e+00,1.967601333101306484e-15
2.613434080548242000e-01,1.137390339645172332e+00,1.130898853884942046e+00,-5.960183223800925162e-02,-2.830491591652422589e-01,1.196329560817749282e+01,1.286030316158625375e+01,1.382244826126534321e+00,3.216076590772398770e-15
2.616312311914484323e-01,1.137373185112159124e+00,1.130817415975587048e+00,-5.960007545116236677e-02,-2.828394224639221299e-01,1.195190974812725315e+01,1.284892828177886059e+01,1.382089832850221800e+00,2.190038562763458961e-14
2.619190543280727201e-01,1.137356031081969698e+00,1.130736038409804634e+00,-5.959833829931316523e-02,-2.826298490740805081e-01,1.194053021806422166e+01,1.283755972025032577e+01,1.381934965807559923e+00,1.616714636558830159e-14
2.622068774646969525e-01,1.137338877548946137e+00,1.130654721140601504e+00,-5.959662080155329889e-02,-2.824204389048528552e-01,1.192915701437862808e+01,1.282619747340249461e+01,1.381780224902869891e+00,2.907738357375285441e-14
2.624947006013212403e-01,1.137321724507417642e+00,1.130573464121008342e+00,-5.959492297697392693e-02,-2.822111918654106599e-01,1.191779013347443517e+01,1.281484153765092415e+01,1.381625610040540408e+00,2.465602611096576132e-14
2.627825237379454726e-01,1.137304571951738952e+00,1.130492267304092469e+00,-5.959324484457260984e-02,-2.820021078649303514e-01,1.190642957178932981e+01,1.280349190944485471e+01,1.381471121125034118e+00,1.940863696705844529e-14
2.630703468745697604e-01,1.137287419876223282e+00,1.130411130642935191e+00,-5.959158642365625785e-02,-2.817931868127411255e-01,1.189507532570791426e+01,1.279214858518047571e+01,1.381316758060859406e+00,5.037687054816436563e-15
2.633581700111939927e-01,1.137270268275205387e+00,1.130330054090652681e+00,-5.958994773336821760e-02,-2.815844286181496958e-01,1.188372739166365477e+01,1.278081156130279261e+01,1.381162520752602596e+00,9.462159412227477367e-15
2.636459931478182250e-01,1.137253117142989822e+00,1.130249037600379092e+00,-5.958832879303184449e-02,-2.813758331905670818e-01,1.187238576606495499e+01,1.276948083423175362e+01,1.381008409104904189e+00,6.350859181955477093e-16
2.639338162844425129e-01,1.137235966473903792e+00,1.130168081125284552e+00,-5.958672962197695405e-02,-2.811674004394472681e-01,1.186105044533240438e+01,1.275815640039947318e+01,1.380854423022472410e+00,7.409821497974081245e-15
2.642216394210667452e-01,1.137218816262247634e+00,1.130087184618557838e+00,-5.958515023959692208e-02,-2.809591302743040808e-01,1.184972142588672561e+01,1.274683825623819011e+01,1.380700562410078103e+00,2.335305323068609492e-14
2.645094625576910330e-01,1.137201666502328345e+00,1.130006348033417485e+00,-5.958359066529066161e-02,-2.807510226046923130e-01,1.183839870416107054e+01,1.273552639819254928e+01,1.380546827172557389e+00,7.876613471798023226e-15
2.647972856943152653e-01,1.137184517188436494e+00,1.129925571323105116e+00,-5.958205091861860925e-02,-2.805430773402657896e-01,1.182708227656772415e+01,1.272422082268633403e+01,1.380393217214803681e+00,1.289562233933872144e-14
2.650851088309395531e-01,1.137167368314860871e+00,1.129844854440888557e+00,-5.958053101911462562e-02,-2.803352943907057027e-01,1.181577213953840833e+01,1.271292152616274329e+01,1.380239732441776557e+00,9.211761210600817964e-15
2.653729319675637854e-01,1.137150219875888268e+00,1.129764197340063836e+00,-5.957903098637894884e-02,-2.801276736657571376e-01,1.180446828950438487e+01,1.270162850506450170e+01,1.380086372758501323e+00,8.640561408490287340e-15
2.656607551041880178e-01,1.137133071865799039e+00,1.129683599973952512e+00,-5.957755084009930951e-02,-2.799202150752367335e-01,1.179317072289200041e+01,1.269034175582940804e+01,1.379933138070061904e+00,1.389357477651210179e-14
2.659485782408123056e-01,1.137115924278867318e+00,1.129603062295901905e+00,-5.957609059995946227e-02,-2.797129185289963793e-01,1.178187943614224586e+01,1.267906127490989121e+01,1.379780028281610615e+00,2.103234802568861782e-14
2.662364013774365379e-01,1.137098777109361691e+00,1.129522584259285090e+00,-5.957465028573320776e-02,-2.795057839369614050e-01,1.177059442569071734e+01,1.266778705875297106e+01,1.379627043298359279e+00,1.260328642920586278e-14
2.665242245140608257e-01,1.137081630351543415e+00,1.129442165817500454e+00,-5.957322991724899042e-02,-2.792988112091149833e-01,1.175931568797519411e+01,1.265651910380784528e+01,1.379474183025583667e+00,8.430983211382246612e-15
2.668120476506850580e-01,1.137064483999661091e+00,1.129361806923969924e+00,-5.957182951441210295e-02,-2.790920002555074553e-01,1.174804321943095964e+01,1.264525740652120334e+01,1.379321447368619946e+00,6.927414893218501411e-15
2.670998707873093458e-01,1.137047338047972644e+00,1.129281507532146733e+00,-5.957044909715323439e-02,-2.788853509862380675e-01,1.173677701650174754e+01,1.263400196334816705e+01,1.379168836232870232e+00,2.584708392590890621e-15
2.673876939239335782e-01,1.137030192490725566e+00,1.129201267595508318e+00,-5.956908868545237462e-02,-2.786788633114623548e-01,1.172551707563474821e+01,1.262275277074730084e+01,1.379016349523800367e+00,1.313625801313734218e-14
2.676755170605578105e-01,1.137013047322147807e+00,1.129121087067552986e+00,-5.956774829936766630e-02,-2.784725371414021877e-01,1.171426339327447330e+01,1.261150982517448327e+01,1.378863987146936365e+00,1.411180120768355733e-14
2.679633401971820983e-01,1.136995902536483527e+00,1.129040965901812799e+00,-5.956642795902734183e-02,-2.782663723863467720e-01,1.170301596586444148e+01,1.260027312308459102e+01,1.378711749007867526e+00,2.818305604004690882e-15
2.682511633338063306e-01,1.136978758127953570e+00,1.128960904051839131e+00,-5.956512768455270168e-02,-2.780603689566186199e-01,1.169177478986368079e+01,1.258904266094798707e+01,1.378559635012248652e+00,4.704544949336406674e-15
2.685389864704306184e-01,1.136961614090787664e+00,1.128880901471214893e+00,-5.956384749618275076e-02,-2.778545267626248982e-01,1.168053986172019876e+01,1.257781843522400855e+01,1.378407645065795162e+00,2.606741380359217260e-15
2.688268096070548507e-01,1.136944470419200215e+00,1.128800958113545194e+00,-5.956258741416492475e-02,-2.776488457148129640e-01,1.166931117789426864e+01,1.256660044238424057e+01,1.378255779074287979e+00,3.032917782742802938e-14
2.691146327436790830e-01,1.136927327107385644e+00,1.128721073932455354e+00,-5.956134745891917409e-02,-2.774433257237330919e-01,1.165808873482370345e+01,1.255538867887781684e+01,1.378104036943560207e+00,2.412078385527703922e-14
2.694024558803033709e-01,1.136910184149572567e+00,1.128641248881611325e+00,-5.956012765068635639e-02,-2.772379666999083003e-01,1.164687252899820002e+01,1.254418314120569988e+01,1.377952418579527993e+00,2.484304923485507895e-14
2.696902790169276032e-01,1.136893041539935867e+00,1.128561482914687275e+00,-5.955892801006609089e-02,-2.770327685540334151e-01,1.163566255684575523e+01,1.253298382580719306e+01,1.377800923888145457e+00,2.153768951806851037e-14
2.699781021535518910e-01,1.136875899272684842e+00,1.128481775985398006e+00,-5.955774855743202478e-02,-2.768277311967577425e-01,1.162445881485619026e+01,1.252179072918336189e+01,1.377649552775452424e+00,4.769974090502630353e-15
2.702659252901761233e-01,1.136858757341997483e+00,1.128402128047474529e+00,-5.955658931340279683e-02,-2.766228545388605964e-01,1.161326129948172614e+01,1.251060384779769485e+01,1.377498305147536461e+00,3.816226009835724861e-16
2.705537484268004111e-01,1.136841615742057332e+00,1.128322539054677609e+00,-5.955545029858251571e-02,-2.764181384911547079e-01,1.160207000719180215e+01,1.249942317813087023e+01,1.377347180910552638e+00,6.721232313962117141e-15
2.708415715634246435e-01,1.136824474467037493e+00,1.128243008960792659e+00,-5.955433153365650989e-02,-2.762135829645218643e-01,1.159088493445296386e+01,1.248824871666066549e+01,1.377196179970717971e+00,1.378259662306623664e-15
2.711293947000488758e-01,1.136807333511113960e+00,1.128163537719633291e+00,-5.955323303932080065e-02,-2.760091878698864298e-01,1.157970607774363181e+01,1.247708045987671532e+01,1.377045302234315205e+00,2.970871389421732929e-14
2.714172178366731636e-01,1.136790192868433191e+00,1.128084125285030215e+00,-5.955215483642716662e-02,-2.758049531182689695e-01,1.156853343352376484e+01,1.246591840425019448e+01,1.376894547607681041e+00,7.210288503122845065e-16
2.717050409732973959e-01,1.136773052533163630e+00,1.128004771610850110e+00,-5.955109694574838713e-02,-2.756008786206999295e-01,1.155736699828410607e+01,1.245476254628303003e+01,1.376743915997225454e+00,8.037869054995228146e-15
2.719928641099216837e-01,1.136755912499456844e+00,1.127925476650981418e+00,-5.955005938823704909e-02,-2.753969642883165037e-01,1.154620676849188854e+01,1.244361288245364072e+01,1.376593407309413930e+00,1.399824615648342387e-15
2.722806872465459160e-01,1.136738772761454186e+00,1.127846240359336338e+00,-5.954904218483133421e-02,-2.751932100322877495e-01,1.153505274063170560e+01,1.243246940925778965e+01,1.376443021450776349e+00,6.151140468278319469e-16
2.725685103831702039e-01,1.136721633313290347e+00,1.127767062689852606e+00,-5.954804535655804087e-02,-2.749896157638547223e-01,1.152390491118385185e+01,1.242133212318692692e+01,1.376292758327905430e+00,7.933360463729253068e-15
2.728563335197944362e-01,1.136704494149110456e+00,1.127687943596499709e+00,-5.954706892448531630e-02,-2.747861813943143772e-01,1.151276327663427068e+01,1.241020102073814257e+01,1.376142617847456950e+00,6.321640144175981815e-15
2.731441566564186685e-01,1.136687355263026333e+00,1.127608883033262233e+00,-5.954611290978207433e-02,-2.745829068350379432e-01,1.150162783346221573e+01,1.239907609840182623e+01,1.375992599916144865e+00,1.253801803549140406e-14
2.734319797930429563e-01,1.136670216649162013e+00,1.127529880954156738e+00,-5.954517733359815379e-02,-2.743797919974290123e-01,1.149049857816526732e+01,1.238795735268667464e+01,1.375842704440750630e+00,1.185990206437274250e-14
2.737198029296671886e-01,1.136653078301641751e+00,1.127450937313228874e+00,-5.954426221720105633e-02,-2.741768367929756645e-01,1.147937550723080591e+01,1.237684478009117583e+01,1.375692931328117874e+00,1.026933980145885682e-14
2.740076260662914764e-01,1.136635940214558715e+00,1.127372052064539165e+00,-5.954336758194758716e-02,-2.739740411332357017e-01,1.146825861714203221e+01,1.236573837710963808e+01,1.375543280485145292e+00,1.307090701816791371e-14
2.742954492029157088e-01,1.136618802382032500e+00,1.127293225162186552e+00,-5.954249344915428510e-02,-2.737714049297931274e-01,1.145714790440494646e+01,1.235463814025913365e+01,1.375393751818803967e+00,2.694986330653252073e-15
2.745832723395399411e-01,1.136601664798136735e+00,1.127214456560279743e+00,-5.954163984029513940e-02,-2.735689280943265911e-01,1.144604336550726309e+01,1.234354406603846144e+01,1.375244345236118271e+00,1.918443844560474242e-14
2.748710954761642289e-01,1.136584527456978799e+00,1.127135746212968748e+00,-5.954080677681684863e-02,-2.733666105385465506e-01,1.143494499695677824e+01,1.233245615096646652e+01,1.375095060644182743e+00,5.220878247732353128e-15
2.751589186127884612e-01,1.136567390352641427e+00,1.127057094074421562e+00,-5.953999428031728214e-02,-2.731644521742583875e-01,1.142385279524438779e+01,1.232137439154510261e+01,1.374945897950147433e+00,5.157538895566944065e-15
2.754467417494127490e-01,1.136550253479189365e+00,1.126978500098827052e+00,-5.953920237238038288e-02,-2.729624529132985145e-01,1.141276675687845987e+01,1.231029878429377433e+01,1.374796857061227895e+00,7.874770582896812279e-15
2.757345648860369813e-01,1.136533116830703571e+00,1.126899964240408059e+00,-5.953843107467361034e-02,-2.727606126675767295e-01,1.140168687836450978e+01,1.229922932572901395e+01,1.374647937884701854e+00,3.735978887176177548e-15
2.760223880226612692e-01,1.136515980401244574e+00,1.126821486453407628e+00,-5.953768040894367314e-02,-2.725589313490696664e-01,1.139061315620621251e+01,1.228816601236551698e+01,1.374499140327908098e+00,8.809830838986365470e-15
2.763102111592855015e-01,1.136498844184878676e+00,1.126743066692098116e+00,-5.953695039700094421e-02,-2.723574088698185736e-01,1.137954558690862328e+01,1.227710884071933961e+01,1.374350464298245589e+00,1.166001684111723892e-16
2.765980342959097338e-01,1.136481708175650418e+00,1.126664704910771642e+00,-5.953624106064980825e-02,-2.721560451418986726e-01,1.136848416699271702e+01,1.226605780732244000e+01,1.374201909703180569e+00,1.405506518380867953e-14
2.768858574325340216e-01,1.136464572367599679e+00,1.126586401063746301e+00,-5.953555242183701524e-02,-2.719548400774786656e-01,1.135742889296461477e+01,1.225501290869192061e+01,1.374053476450235012e+00,8.238236871613971649e-15
2.771736805691582539e-01,1.136447436754781881e+00,1.126508155105373943e+00,-5.953488450254329489e-02,-2.717537935887809897e-01,1.134637976133805104e+01,1.224397414135248141e+01,1.373905164446997729e+00,1.167865679981320732e-15
2.774615037057825417e-01,1.136430301331212256e+00,1.126429966990018405e+00,-5.953423732478890784e-02,-2.715529055880781528e-01,1.133533676863337902e+01,1.223294150183542861e+01,1.373756973601116593e+00,2.554603327765061770e-14
2.777493268424067741e-01,1.136413166090939786e+00,1.126351836672084161e+00,-5.953361091066387834e-02,-2.713521759877121076e-01,1.132429991137114378e+01,1.222191498667224252e+01,1.373608903820304539e+00,2.694927527477562590e-14
2.780371499790310619e-01,1.136396031027969489e+00,1.126273764105986341e+00,-5.953300528230706656e-02,-2.711516047000780416e-01,1.131326918607664922e+01,1.221089459239915875e+01,1.373460955012333784e+00,9.939371566644304965e-15
2.783249731156552942e-01,1.136378896136319039e+00,1.126195749246173383e+00,-5.953242046195174331e-02,-2.709511916376478591e-01,1.130224458927046172e+01,1.219988031554766117e+01,1.373313127085039387e+00,1.716137262517770291e-14
2.786127962522795265e-01,1.136361761409990567e+00,1.126117792047114374e+00,-5.953185647193560276e-02,-2.707509367129714573e-01,1.129122611746648275e+01,1.218887215264256696e+01,1.373165419946312138e+00,1.236207047024577124e-14
2.789006193889038143e-01,1.136344626843003747e+00,1.126039892463313707e+00,-5.953131333451843615e-02,-2.705508398386092805e-01,1.128021376720937141e+01,1.217787010023941008e+01,1.373017833504118546e+00,1.170435219286270894e-14
2.791884425255280466e-01,1.136327492429323849e+00,1.125962050449281326e+00,-5.953079107215403232e-02,-2.703509009272302976e-01,1.126920753501886630e+01,1.216687415486882706e+01,1.372870367666471303e+00,5.204624503295619207e-15
2.794762656621523345e-01,1.136310358162970990e+00,1.125884265959577579e+00,-5.953028970730744190e-02,-2.701511198915523826e-01,1.125820741742711562e+01,1.215588431307383033e+01,1.372723022341456822e+00,1.306549749477830510e-14
2.797640887987765668e-01,1.136293224037905114e+00,1.125806538948765034e+00,-5.952980926247806309e-02,-2.699514966443398722e-01,1.124721341097422211e+01,1.214490057140537616e+01,1.372575797437215694e+00,1.650818602586761887e-14
2.800519119354007991e-01,1.136276090048114140e+00,1.125728869371446894e+00,-5.952934976025547192e-02,-2.697520310984334868e-01,1.123622551219660082e+01,1.213392292641072778e+01,1.372428692861956234e+00,4.823160068565054964e-15
2.803397350720250869e-01,1.136258956187558677e+00,1.125651257182241682e+00,-5.952891122334564439e-02,-2.695527231667556589e-01,1.122524371762184003e+01,1.212295137462831462e+01,1.372281708523940047e+00,1.404542040484658794e-14
2.806275582086493192e-01,1.136241822450203554e+00,1.125573702335798343e+00,-5.952849367441506723e-02,-2.693535727622528575e-01,1.121426802380051591e+01,1.211198591261952906e+01,1.372134844331498904e+00,1.846632641129906094e-14
2.809153813452736070e-01,1.136224688830001162e+00,1.125496204786787580e+00,-5.952809713624143684e-02,-2.691545797979525423e-01,1.120329842727547387e+01,1.210102653693802566e+01,1.371988100193022309e+00,1.194330374775555104e-14
